"Rank","url","name","overallurl","Tuition and Fees","Enrollment","SAT","ACT","Median starting salary of alumni","Selectivity","Acceptance rate","Application deadline","Class sizes(<20,20-49,>=50)__001","Class sizes(<20,20-49,>=50)__002","Class sizes(<20,20-49,>=50)__003","Student-faculty ratio","4-year graduation rate","Total faculty(fulltime,parttime)","Total faculty(fulltime,parttime)____001","Total faculty(fulltime,parttime)____002","Best Business Schools","Best Business Schools__Accounting","Best Business Schools__Entrepreneurship","Best Business Schools__Executive MBA","Best Business Schools__Finance","Best Business Schools__Information Systems","Best Business Schools__International","Best Business Schools__Management","Best Business Schools__Marketing","Best Business Schools__Part-time MBA","Best Business Schools__Production / Operations","Best Business Schools__Supply Chain / Logistics","Best Education Schools","Best Education Schools__Student Counseling and Personnel Services","Best Education Schools__Technical / Vocational","Best Education Schools__Curriculum and Instruction","Best Education Schools__Education Policy","Best Education Schools__Educational Administration and Supervision","Best Education Schools__Educational Psychology","Best Education Schools__Elementary Teacher Education","Best Education Schools__Higher Education Administration","Best Education Schools__Secondary Teacher Education","Best Education Schools__Special Education","Best Business Schools__Nonprofit","Best Engineering Schools","Best Engineering Schools__Biomedical Engineering / Bioengineering","Best Engineering Schools__Aerospace / Aeronautical / Astronautical Engineering","Best Engineering Schools__Biological / Agricultural Engineering","Best Engineering Schools__Chemical Engineering","Best Engineering Schools__Civil Engineering","Best Engineering Schools__Computer Engineering","Best Engineering Schools__Electrical / Electronic / Communications Engineering","Best Engineering Schools__Materials Engineering","Best Engineering Schools__Environmental / Environmental Health Engineering","Best Engineering Schools__Industrial / Manufacturing / Systems Engineering","Best Engineering Schools__Mechanical Engineering","Best Engineering Schools__Nuclear Engineering","Best Engineering Schools__Petroleum Engineering","Best Law Schools","Best Law Schools__Clinical Training","Best Law Schools__Trial Advocacy","Best Law Schools__Dispute Resolution","Best Law Schools__Environmental Law","Best Law Schools__Health Care Law","Best Law Schools__Intellectual Property Law","Best Law Schools__International Law","Best Law Schools__Legal Writing","Best Law Schools__Part-time Law","Best Law Schools__Tax Law","Best Medical Schools: Primary Care","Best Medical Schools: Research","Best Medical Schools: Research__Anesthesiology","Best Medical Schools: Research__Internal Medicine","Best Medical Schools: Research__Pediatrics","Best Medical Schools: Research__Obstetrics and Gynecology","Best Medical Schools: Research__Psychiatry","Best Medical Schools: Research__Radiology","Best Medical Schools: Research__Surgery","Audiology","Best Nursing Schools: Doctor of Nursing Practice","Best Nursing Schools: Master's","Best Nursing Schools: Master's__Clinical Nurse Leader","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Acute Care","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Family","Best Nursing Schools: Master's__Nurse Practitioner: Pediatric, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Psychiatric / Mental Health, Across the Lifespan","Best Nursing Schools: Master's__Nursing Administration","Best Nursing Schools: Master's__Nursing Informatics","Biological Sciences","Biological Sciences__Cell Biology","Biological Sciences__Neuroscience / Neurobiology","Biological Sciences__Genetics / Genomics / Bioinformatics","Biological Sciences__Microbiology","Biological Sciences__Ecology / Evolutionary Biology","Biological Sciences__Biochemistry / Biophysics / Structural Biology","Chemistry","Chemistry__Analytical","Chemistry__Biochemistry","Chemistry__Inorganic","Chemistry__Organic","Chemistry__Physical","Chemistry__Theoretical","Clinical Psychology","Computer Science","Computer Science__Artificial Intelligence","Computer Science__Programming Language","Criminology","Computer Science__Systems","Computer Science__Theory","Earth Sciences","Earth Sciences__Environmental Sciences","Earth Sciences__Geochemistry","Earth Sciences__Geology","Earth Sciences__Paleontology","Earth Sciences__Geophysics and Seismology","Economics","Economics__Development Economics","Economics__Econometrics","Economics__Industrial Organization","Economics__International Economics","Economics__Labor Economics","Economics__Macroeconomics","Economics__Microeconomics","Economics__Public Finance","English","English__18th Through 20th Century British Literature","English__African-American Literature","English__American Literature After 1865","English__Literary Criticism and Theory","English__American Literature Before 1865","English__Gender and Literature","English__Medieval / Renaissance Literature","Best Fine Arts Programs","Best Fine Arts Programs__Glass","Best Fine Arts Programs__Ceramics","Best Fine Arts Programs__Printmaking","Best Fine Arts Programs__Graphic Design","Best Fine Arts Programs__Painting / Drawing","Best Fine Arts Programs__Photography","Best Fine Arts Programs__Sculpture","Best Fine Arts Programs__Time-Based Media / New Media","Health Care Management","History","History__African History","History__Cultural History","History__African-American History","History__Women's History","History__Asian History","History__European History","History__Latin American History","History__Modern U.S. History","Best Library and Information Studies Programs","Best Library and Information Studies Programs__Archives and Preservation","Best Library and Information Studies Programs__Digital Librarianship","Best Library and Information Studies Programs__Health Librarianship","Best Library and Information Studies Programs__Information Systems","Best Library and Information Studies Programs__Law Librarianship","Best Library and Information Studies Programs__School Library Media","Best Library and Information Studies Programs__Services for Children and Youth","History__U.S. Colonial History","Mathematics","Mathematics__Logic","Mathematics__Algebra / Number Theory / Algebraic Geometry","Mathematics__Analysis","Mathematics__Applied Math","Mathematics__Discrete Mathematics and Combinatorics","Mathematics__Geometry","Nursing-Midwifery","Occupational Therapy","Pharmacy","Physical Therapy","Physician Assistant","Mathematics__Topology","Nursing-Anesthesia","Physics","Physics__Atomic / Molecular / Optical","Physics__Condensed Matter","Physics__Cosmology / Relativity / Gravity","Physics__Elementary Particles / Field / String Theory","Physics__Nuclear","Physics__Plasma","Physics__Quantum","Political Science","Political Science__American Politics","Political Science__Comparative Politics","Political Science__International Politics","Political Science__Political Methodology","Political Science__Political Theory","Psychology","Psychology__Industrial and Organizational Psychology","Psychology__Behavioral Neuroscience","Psychology__Cognitive Psychology","Psychology__Developmental Psychology","Psychology__Experimental Psychology","Psychology__Social Psychology","Public Health","Rehabilitation Counseling","Social Work","Best Public Affairs Programs","Best Public Affairs Programs__Environmental Policy and Management","Best Public Affairs Programs__Information and Technology Management","Best Public Affairs Programs__Homeland/National Security and Emergency Management","Best Public Affairs Programs__Health Policy and Management","Best Public Affairs Programs__Public Finance and Budgeting","Best Public Affairs Programs__International Global Policy and Administration","Best Public Affairs Programs__Local Government Management","Best Public Affairs Programs__Nonprofit Management","Best Public Affairs Programs__Public Management and Leadership","Best Public Affairs Programs__Public Policy Analysis","Best Public Affairs Programs__Social Policy","Best Public Affairs Programs__Urban Policy","Sociology","Speech-Language Pathology","Sociology__Historical Sociology","Sociology__Economic Sociology","Sociology__Sex and Gender","Sociology__Social Psychology","Sociology__Social Stratification","Sociology__Sociology of Culture","Statistics","Veterinary Medicine","Sociology__Sociology of Population"
"#102","https://premium.usnews.com/best-colleges/drexel-university-3256","Drexel University","https://premium.usnews.com/best-colleges/drexel-university-3256/overall-rankings","$52,002","13,272","1155-1360","24-30","$59,900","More selective","79%","Jan. 15","55.2%","35.9%","8.9%","11:1","0%","","1,108","909","85","","","","","","","","","87","","","185","","","","","","","","","","","","82","45","","","53","45","55","69","30","41","","53","","","101","","15","","","18","","","12","","","","85","","","","","","","","","128","113","","","","","","","","","159","","","","","","","122","","","","","","","87","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","7","3","4","","","7","","94","","","","","","","","","","53","13","","43","91","","","","","","","","","","","","","","148","","","","","","","25","","","135","","","","","","","","","","","","","","","","","","","","","","",""
"#106","https://premium.usnews.com/best-colleges/university-of-arizona-1083","University of Arizona","https://premium.usnews.com/best-colleges/university-of-arizona-1083/overall-rankings","$32,449 (out-of-state), $11,644 (in-state)","35,123","1100-1340","21-28","$53,300","More selective","84%","May 1","42.7%","40.5%","16.8%","15:1","45%","","1,985","362","69","","","","","5","","","","60","","","51","","","","","","","","","","","","58","59","27","22","72","40","45","46","50","36","28","53","","","41","","","","","","","","25","","","","","","","","","","","","9","28","39","","","","","","","","","46","","","","","","","41","10","","","","","","31","43","","","","","","8","","11","3","","","42","","","","","","","","","77","","","","","","","","55","","","","","","9","","","","63","","","","","","","","","22","","","","","","","","","47","","","","","","","","","16","","","","","37","10","","","","","","","51","","","","","","45","","","","","","","25","6","","34","","","","","","","","","19","","","","24","7","","","","","","","","",""
"#106","https://premium.usnews.com/best-colleges/university-of-tulsa-3185","University of Tulsa","https://premium.usnews.com/best-colleges/university-of-tulsa-3185/overall-rankings","$39,552","3,343","1150-1440","25-32","$60,100","More selective","39%","rolling","60.5%","35.8%","3.8%","11:1","50%","","350","106","179","","","","","","","","","","","","","","","","","","","","","","","","116","","","","100","","4","","","","","","","","101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143","","","","","","","","","","","","","","","","","","","","","","67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","","","","","","","","","","","","","","","","","","","","","","","","199","","","","","","","","",""
"#106","https://premium.usnews.com/best-colleges/st-louis-university-2506","Saint Louis University","https://premium.usnews.com/best-colleges/st-louis-university-2506/overall-rankings","$43,996","7,411","1170-1390","25-31","$50,600","More selective","64%","Aug. 15","43.3%","47.8%","8.9%","9:1","66%","","701","433","28","12","13","","","","163","","","15","","","194","","","","","","","","","","","","","","","","","","","","","","","","","","88","","","","","1","","","","28","","51","70","","","","","","","","","66","50","","","","","","","","","112","","","","","","","122","","","","","","","124","","","","","","","99","","","","","","","","","","","","","","","77","","","","","","","","","","","","","","","","","7","98","","","","","","","","","","","","","","","","","","136","","","","","","","","25","","40","27","","","","","","","","","","","","","","","","","148","","","","","","","23","","54","155","","","","","","","","","","","","","","53","","","","","","","","",""
"#106","https://premium.usnews.com/best-colleges/university-of-new-hampshire-2589","University of New Hampshire","https://premium.usnews.com/best-colleges/university-of-new-hampshire-2589/overall-rankings","$33,879 (out-of-state), $18,499 (in-state)","12,967","1080-1260","23-28","$51,000","Selective","77%","Feb. 1","43%","45%","12%","18:1","68%","","654","408","92","","","","","","","","","","","","112","","","","","","","","","","","","140","","","","89","91","107","110","","","","","","","85","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","130","","","","","","","114","","","","","","","","111","","","","","","68","","","","","","","","","","","","","","","116","","","","","","","","173","","","","","","","","","","98","","","","","","","","","","","","","","","","","","101","","","","","","","","44","","","","","","100","","","","","","","","","","","","","","167","","","","","","","","","105","135","","","","","","","","","","","","","87","120","","","","","","","","",""
"#106","https://premium.usnews.com/best-colleges/njit-2621","New Jersey Institute of Technology","https://premium.usnews.com/best-colleges/njit-2621/overall-rankings","$31,918 (out-of-state), $16,898 (in-state)","8,483","1190-1370","24-30","$60,900","More selective","61%","March 1","33%","62.3%","4.7%","17:1","28%","","439","337","","","","","","","","","","","","","","","","","","","","","","","","","88","72","","","90","76","68","75","77","66","54","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","","","","","","","","","","","","","","124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#106","https://premium.usnews.com/best-colleges/university-of-south-carolina-3448","University of South Carolina","https://premium.usnews.com/best-colleges/university-of-south-carolina-3448/overall-rankings","$32,362 (out-of-state), $12,262 (in-state)","26,362","1170-1330","25-30","$47,100","More selective","72%","Dec. 1","37.9%","46.4%","15.7%","17:1","59%","","1,527","673","65","","","","","","1","","","22","","","84","","","","","","","","","","","","97","96","","","61","76","99","107","","","","87","19","","88","","","","","","","","","","","","","","","","","","","","","44","39","","","","","","","","","159","","","","","","","88","","","","","","","74","111","","","22","","","90","","","","","","83","","","","","","","","","85","","","","","","","","147","","","","","","","","","42","63","","","","","","","","","18","","","","","","5","","","86","","","","","","","","","","40","","","65","119","","","","","","","","72","","","","","","112","","","","","","","23","53","50","96","","","","","","","","","","","","","75","30","","","","4","","","74","",""
"#106","https://premium.usnews.com/best-colleges/suny-environmental-science-and-forestry-2851","SUNY College of Environmental Science and Forestry","https://premium.usnews.com/best-colleges/suny-environmental-science-and-forestry-2851/overall-rankings","$18,218 (out-of-state), $8,568 (in-state)","1,792","1150-1300","24-28","$52,200","More selective","52%","rolling","44.3%","45.9%","9.9%","13:1","0%","","122","43","","","","","","","","","","","","","","","","","","","","","","","","","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#115","https://premium.usnews.com/best-colleges/rutgers-newark-2631","Rutgers University--Newark","https://premium.usnews.com/best-colleges/rutgers-newark-2631/overall-rankings","$30,717 (out-of-state), $14,409 (in-state)","8,551","1010-1170","N/A","$53,800","Selective","64%","rolling","27%","58.9%","14.1%","12:1","37%","","554","469","44","","","","","","","","","39","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","74","28","","","","","","","","18","","","","","","","","","","","","","","","","","","","","","","112","","","","","","","81","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","","","","","","","","","","33","","","","","","","","","13","","","10","","","","","","","","","","",""
"#115","https://premium.usnews.com/best-colleges/arizona-state-university-tempe-1081","Arizona State University--Tempe","https://premium.usnews.com/best-colleges/arizona-state-university-tempe-1081/overall-rankings","$28,336 (out-of-state), $10,822 (in-state)","42,427","1120-1350","22-29","$52,000","More selective","84%","rolling","41.4%","40.3%","18.3%","21:1","45%","","2,135","555","29","35","","","","18","","17","","25","","3","15","","","14","","","","13","","13","","","45","45","27","","47","30","29","32","37","13","17","48","","","27","","","7","23","16","","26","5","","","","","","","","","","","","9","24","32","","","","","","","","","62","","","","","","","52","","","","","","","41","43","","","5","","","15","","","","","","42","","","","","","","","","60","","","","","","","","20","","7","5","","","9","","","","69","","","","","","","","","","","","","","","","","","62","","","","","","","","","","","","","","44","","","","","","","","51","","","","","","39","","","","","","","","","30","9","8","4","3","","10","","2","9","7","12","","5","67","17","","","","","","","79","",""
"#115","https://premium.usnews.com/best-colleges/auburn-university-1009","Auburn University","https://premium.usnews.com/best-colleges/auburn-university-1009/overall-rankings","$30,524 (out-of-state), $11,276 (in-state)","23,964","1130-1310","24-30","$51,100","More selective","84%","June 1","32.5%","51.6%","15.9%","19:1","49%","","1,330","225","73","","","","","","","","","","","","84","","","","","","","","","","","","75","","42","16","53","55","73","59","75","","34","","","","","","","","","","","","","","","","","","","","","","","","45","","121","","","","","","","","","112","","","","","","","88","","","","","","","87","91","","","","","","","","","","","","","","","","","","","","","116","","","","","","","","","","","","","","","","","","125","","","","","","","","","","","","","","","","","","94","","","","","","","","","25","","","","","110","","","","","","","","","","","","","","98","","","","","","","","24","","77","","","","","","","","","37","","","","","69","","","","","","","","14",""
"#119","https://premium.usnews.com/best-colleges/duquesne-university-3258","Duquesne University","https://premium.usnews.com/best-colleges/duquesne-university-3258/overall-rankings","$38,178","5,942","1120-1270","24-29","$50,300","More selective","72%","July 1","41.8%","49.7%","8.4%","14:1","68%","","505","485","125","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","119","","","","","","","","22","46","","","","","","","","","","","","86","72","","","","","","","","","218","","","","","","","154","","","","","","","165","","","","","","","","","","","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","47","64","27","","","","","","","","","","","","","","","","","190","","","","","","","","","","","","","","","","","","","","","","","","69","","","","","","","","",""
"#106","https://premium.usnews.com/best-colleges/university-of-the-pacific-1329","University of the Pacific","https://premium.usnews.com/best-colleges/university-of-the-pacific-1329/overall-rankings","$48,040","3,548","1070-1330","22-30","$54,700","More selective","65%","Jan. 15","57%","38.5%","4.5%","13:1","47%","","438","381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","42","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","","","","","","","","",""
"#115","https://premium.usnews.com/best-colleges/university-of-tennessee-3530","University of Tennessee","https://premium.usnews.com/best-colleges/university-of-tennessee-3530/overall-rankings","$31,196 (out-of-state), $13,006 (in-state)","22,317","1140-1310","24-30","$49,200","More selective","77%","rolling","30%","55.7%","14.3%","17:1","46%","","1,567","185","44","","","","","","","","","","","10","62","","","","","","","","","","","","56","84","40","22","61","62","55","59","58","","47","66","8","","65","20","","","","","","","","","","","","","","","","","","","26","61","62","","","","","","","","","90","","","","","","","96","","","","","","","62","75","","","","","","54","","","","","","72","","","","","","","","","57","","","","","","","","33","","","2","","","","","","","79","","","","","","","","","17","","","","","","","","","74","","","","","","","","","","","","","51","83","","","","","","","","72","","","","","","90","","","","","","","","69","38","123","","","","","","","","","","","","","96","39","","","","","","","","21",""
"#119","https://premium.usnews.com/best-colleges/seton-hall-university-new-jersey-2632","Seton Hall University","https://premium.usnews.com/best-colleges/seton-hall-university-new-jersey-2632/overall-rankings","$42,170","5,969","1140-1280","24-28","$53,800","More selective","73%","rolling","48.1%","49.4%","2.5%","13:1","56%","","481","575","97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","","","","","10","","","","11","","","","","","","","","","","","83","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","88","","79","27","","","","","","","","","","","","","","","","","217","","","","","","","","","","108","","","","","","","","17","","","","","","108","","","","","","","","",""
"#129","https://premium.usnews.com/best-colleges/the-catholic-university-of-america-1437","The Catholic University of America","https://premium.usnews.com/best-colleges/the-catholic-university-of-america-1437/overall-rankings","$45,804","3,315","1120-1320","23-29","$51,000","Selective","83%","Jan. 15","55.6%","40.9%","3.5%","7:1","66%","","400","355","","","","","","","","","","","","","172","","","","","","","","","","","","126","","","","","","","","","","","","","","110","","","","","","","","","30","","","","","","","","","","","","42","41","","","","","","","","","","","","","","","","","","","","","","","113","","","","","","","","","","","","","","","","","","","","","","128","","","","","","","","","","","","","","","","","","98","","","","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","","","","",""
"#129","https://premium.usnews.com/best-colleges/university-of-illinois-chicago-1776","University of Illinois--Chicago","https://premium.usnews.com/best-colleges/university-of-illinois-chicago-1776/overall-rankings","$27,672 (out-of-state), $14,816 (in-state)","19,448","1080-1330","20-26","$54,000","Selective","77%","Jan. 15","36.8%","43.7%","19.4%","19:1","30%","","1,200","413","47","","","","","","","","","","","","54","","","","","14","","","","","","","65","45","","","61","67","55","69","64","","54","59","","","","","","","","","","","","","","67","52","","","","","","","","","12","18","","13","","12","","12","4","","73","","","","","","","73","","","","","","","41","64","","","27","","","","","","","","","68","","","","","","","","","35","","","","","","","","33","","","","","","","","","38","53","","","","","","","","","","","","","","","","","","39","4","","","","","","10","4","6","15","","","","71","","","","","","","","81","","","","","","75","","","","","","","17","","24","34","","","","","17","","14","","","","","6","42","","","","","","","","67","",""
